Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.12-192.168.0.15-58859-443-6,192.168.0.12,58859,192.168.0.15,443,6,6/12/2019 9:23,3690030,4,5,0,0,0,0,0,0,0,0,0,0,0,2.439004561,461253.75,684276.9089,2008789,1550,3046963,1015654.333,860101.2699,2008789,513017,3690030,922507.5,1177646.405,2650689,1655,0,0,0,0,128,112,1.084002027,1.355002534,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-62330-443-6,192.168.0.12,62330,192.168.0.15,443,6,6/12/2019 9:25,3040933,4,5,0,0,0,0,0,0,0,0,0,0,0,2.959617986,380116.625,436282.7047,1132467,1613,1903612,634537.3333,58045.0388,701550,599934,3040933,760233.25,253639.3707,1134080,601536,0,0,0,0,128,112,1.315385771,1.644232214,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-55043-443-6,192.168.0.12,55043,192.168.0.15,443,6,6/12/2019 9:22,2436016,4,6,0,0,0,0,0,0,0,0,0,0,0,4.105063349,270668.4444,320465.9854,688485,2234,1806596,602198.6667,89240.9772,692005,513534,2436016,487203.2,277446.5463,691581,4009,0,0,0,0,128,132,1.64202534,2.46303801,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63359-443-6,192.168.0.12,63359,192.168.0.15,443,6,6/12/2019 9:25,2203612,4,5,0,0,0,0,0,0,0,0,0,0,0,4.084203571,275451.5,291387.2037,595123,3266,1698360,566120,48327.2152,600992,510955,1608489,402122.25,268338.5683,585964,3266,0,0,0,0,128,112,1.815201587,2.269001984,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-55321-443-6,192.168.0.12,55321,192.168.0.15,443,6,6/12/2019 9:22,3862510,4,5,0,0,0,0,0,0,0,0,0,0,0,2.330091055,482813.75,715121.6264,2099928,2248,3193973,1064657.667,897509.597,2099928,505974,3862510,965627.5,1227670.502,2765652,2248,0,0,0,0,128,112,1.035596024,1.29449503,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-52479-443-6,192.168.0.12,52479,192.168.0.15,443,6,6/12/2019 9:21,2449163,4,6,0,0,0,0,0,0,0,0,0,0,0,4.083027549,272129.2222,325315.1674,711694,1460,1940793,646931,93754.49385,715023,539998,2449163,489832.6,287653.1476,716085,1460,0,0,0,0,128,132,1.633211019,2.449816529,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-54011-443-6,192.168.0.12,54011,192.168.0.15,443,6,6/12/2019 9:22,2078476,4,6,0,0,0,0,0,0,0,0,0,0,0,4.81121745,230941.7778,270599.0977,539272,1924,1557786,519262,19839.52058,542118,506489,2078476,415695.2,231769.4166,543740,1924,0,0,0,0,128,132,1.92448698,2.88673047,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64669-443-6,192.168.0.12,64669,192.168.0.15,443,6,6/12/2019 9:25,3544909,4,5,0,0,0,0,0,0,0,0,0,0,0,2.538852196,443113.625,681149.4989,2010666,1559,3029305,1009768.333,866805.7119,2010666,507075,3544909,886227.25,1116601.659,2522530,3743,0,0,0,0,128,112,1.128378754,1.410473442,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-49397-443-6,192.168.0.12,49397,192.168.0.15,443,6,6/12/2019 9:21,3962309,4,5,0,0,0,0,0,0,0,0,0,0,0,2.271402861,495288.625,692087.3386,2010093,1488,3406693,1135564.333,757368.926,2010093,695580,3962309,990577.25,1098572.646,2562983,1717,0,0,0,0,128,112,1.009512383,1.261890479,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-56409-443-6,192.168.0.12,56409,192.168.0.15,443,6,6/12/2019 9:23,13374423,4,3,0,0,0,0,0,0,0,0,0,0,0,0.523387065,2229070.5,3267128.189,8104017,1378,1.27E+07,4235872.333,3802285.229,8104017,503060,669023,334511.5,471121.9138,667645,1378,0,0,0,0,128,72,0.299078323,0.224308742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,5270406,0,5270406,5270406,8104017,0,8104017,8104017,ModifiedHuLK
192.168.0.12-192.168.0.15-57834-443-6,192.168.0.12,57834,192.168.0.15,443,6,6/12/2019 9:23,2022345,4,6,0,0,0,0,0,0,0,0,0,0,0,4.944754728,224705,264350.5932,505418,1486,1515248,505082.6667,2010.390344,507012,503000,2022345,404469,225071.8557,507842,1861,0,0,0,0,128,132,1.977901891,2.966852837,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-55102-443-6,192.168.0.12,55102,192.168.0.15,443,6,6/12/2019 9:22,3769314,4,5,0,0,0,0,0,0,0,0,0,0,0,2.387702378,471164.25,712738.9551,2101223,1449,3200845,1066948.333,896538.1377,2101223,511242,3769314,942328.5,1178976.798,2667090,1449,0,0,0,0,128,112,1.061201057,1.326501321,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-53685-443-6,192.168.0.12,53685,192.168.0.15,443,6,6/12/2019 9:22,13125411,4,3,0,0,0,0,0,0,0,0,0,0,0,0.533316633,2187568.5,3267962.106,8095093,2452,1.26E+07,4203962.667,3796973.507,8095093,508730,515975,257987.5,358560.4137,511528,4447,0,0,0,0,128,72,0.304752362,0.228564271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,5030318,0,5030318,5030318,8095093,0,8095093,8095093,ModifiedHuLK
192.168.0.12-192.168.0.15-51176-443-6,192.168.0.12,51176,192.168.0.15,443,6,6/12/2019 9:21,2250717,4,6,0,0,0,0,0,0,0,0,0,0,0,4.443028599,250079.6667,293486.9722,597647,1599,1699445,566481.6667,50285.17,602043,508950,2250717,450143.4,253256.7042,600792,1599,0,0,0,0,128,132,1.77721144,2.66581716,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63143-443-6,192.168.0.12,63143,192.168.0.15,443,6,6/12/2019 9:25,2038805,4,5,0,0,0,0,0,0,0,0,0,0,0,4.414350563,254850.625,270375.4298,514232,1582,1527813,509271,6138.730406,516200,504512,1524573,381143.25,253061.9061,511860,1582,0,0,0,0,128,112,1.961933584,2.45241698,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-56569-443-6,192.168.0.12,56569,192.168.0.15,443,6,6/12/2019 9:23,2462985,4,6,0,0,0,0,0,0,0,0,0,0,0,4.060114049,273665,321000.657,694571,2612,1903005,634335,57851.27124,701127,599995,2462985,492597,278874.227,699960,2612,0,0,0,0,128,132,1.624045619,2.436068429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-60040-443-6,192.168.0.12,60040,192.168.0.15,443,6,6/12/2019 9:24,5885714,4,4,0,0,0,0,0,0,0,0,0,0,0,1.359223367,840816.2857,1428734.519,4003161,3632,5296453,1765484.333,1938285.551,4003161,607235,5203862,1734620.667,2507429.888,4610081,3632,0,0,0,0,128,92,0.679611683,0.679611683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63856-443-6,192.168.0.12,63856,192.168.0.15,443,6,6/12/2019 9:25,6412752,4,4,0,0,0,0,0,0,0,0,0,0,0,1.247514328,916107.4286,1463991.194,4110136,2811,5398439,1799479.667,2001902.876,4110136,587006,6412752,2137584,2225372.011,4700943,700426,0,0,0,0,128,92,0.623757164,0.623757164,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-52319-443-6,192.168.0.12,52319,192.168.0.15,443,6,6/12/2019 9:21,13222951,4,4,0,0,0,0,0,0,0,0,0,0,0,0.60500867,1888993,3089754.887,8012138,1758,1.27E+07,4238072.333,3749799.741,8012138,513019,1.32E+07,4407650.333,7198938.87,1.27E+07,1758,0,0,0,0,128,92,0.302504335,0.302504335,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,5207761,0,5207761,5207761,8012138,0,8012138,8012138,ModifiedHuLK
192.168.0.12-192.168.0.15-54776-443-6,192.168.0.12,54776,192.168.0.15,443,6,6/12/2019 9:22,5867737,4,5,0,0,0,0,0,0,0,0,0,0,0,1.533811076,733467.125,1392856.556,4104911,1507,5195204,1731734.667,2055563.325,4104911,508185,5867737,1466934.25,2120069.546,4615884,1507,0,0,0,0,128,112,0.681693811,0.852117264,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-49675-443-6,192.168.0.12,49675,192.168.0.15,443,6,6/12/2019 9:26,2043922,4,6,0,0,0,0,0,0,0,0,0,0,0,4.892554608,227102.4444,267358.2386,514731,1352,1525690,508563.3333,2636.867902,511608,507017,2043922,408784.4,227516.3338,516773,1860,0,0,0,0,128,132,1.957021843,2.935532765,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-50745-443-6,192.168.0.12,50745,192.168.0.15,443,6,6/12/2019 9:21,9902470,4,5,0,0,0,0,0,0,0,0,0,0,0,0.908864152,1237808.75,2753429.633,8009160,1885,9301704,3100568,4251318.173,8009160,591503,9902470,2475617.5,4095317.82,8601195,1885,0,0,0,0,128,112,0.403939623,0.504924529,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1888494,0,1888494,1888494,8009160,0,8009160,8009160,ModifiedHuLK
192.168.0.12-192.168.0.15-56684-443-6,192.168.0.12,56684,192.168.0.15,443,6,6/12/2019 9:23,3819002,4,5,0,0,0,0,0,0,0,0,0,0,0,2.356636629,477375.25,684864.7332,2003458,3650,3207033,1069011,813912.8541,2003458,514835,3819002,954750.5,1142641.184,2612266,3650,0,0,0,0,128,112,1.047394057,1.309242572,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-58199-443-6,192.168.0.12,58199,192.168.0.15,443,6,6/12/2019 9:23,2045055,4,6,0,0,0,0,0,0,0,0,0,0,0,4.889844038,227228.3333,265383.0442,514139,2305,1523078,507692.6667,3556.644533,511529,504505,2045055,409011,225686.1247,518070,5422,0,0,0,0,128,132,1.955937615,2.933906423,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-58101-443-6,192.168.0.12,58101,192.168.0.15,443,6,6/12/2019 9:23,9531799,4,5,0,0,0,0,0,0,0,0,0,0,0,0.944207909,1191474.875,2766428.766,8010557,1862,9021581,3007193.667,4333039.787,8010557,504951,9531799,2382949.75,4096464.55,8517284,1862,0,0,0,0,128,112,0.419647959,0.524559949,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1517235,0,1517235,1517235,8010557,0,8010557,8010557,ModifiedHuLK
192.168.0.12-192.168.0.15-49178-443-6,192.168.0.12,49178,192.168.0.15,443,6,6/12/2019 9:21,2904325,4,5,0,0,0,0,0,0,0,0,0,0,0,3.09882675,363040.625,406572.8985,1011331,1783,1890912,630304,58783.81283,697450,588123,2904325,726081.25,197856.1038,1014130,586771,0,0,0,0,128,112,1.377256333,1.721570417,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-59683-443-6,192.168.0.12,59683,192.168.0.15,443,6,6/12/2019 9:24,2049077,4,6,0,0,0,0,0,0,0,0,0,0,0,4.880246082,227675.2222,264519.9555,511305,2984,1526274,508758,1112.01214,510028,507959,2049077,409815.4,226524.5736,515863,4654,0,0,0,0,128,132,1.952098433,2.928147649,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-55537-443-6,192.168.0.12,55537,192.168.0.15,443,6,6/12/2019 9:22,5648219,4,5,0,0,0,0,0,0,0,0,0,0,0,1.593422635,706027.375,1360922.87,4008358,1655,5118409,1706136.333,1994330.855,4008358,508259,5648219,1412054.75,2143679.938,4606594,1655,0,0,0,0,128,112,0.708187838,0.885234797,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-53744-443-6,192.168.0.12,53744,192.168.0.15,443,6,6/12/2019 9:22,2532263,4,5,0,0,0,0,0,0,0,0,0,0,0,3.5541332,316532.875,375779.3055,1014304,1442,1516517,505505.6667,434.4931914,505784,505005,2532263,633065.75,255588.9049,1016449,505005,0,0,0,0,128,112,1.579614756,1.974518445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-57144-443-6,192.168.0.12,57144,192.168.0.15,443,6,6/12/2019 9:23,2065610,4,5,0,0,0,0,0,0,0,0,0,0,0,4.357066436,258201.25,272924.7084,521387,1930,1540098,513366,3597.145535,517102,509926,1551905,387976.25,255959.6892,523650,4125,0,0,0,0,128,112,1.936473971,2.420592464,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-56591-443-6,192.168.0.12,56591,192.168.0.15,443,6,6/12/2019 9:23,2414447,4,6,0,0,0,0,0,0,0,0,0,0,0,4.141735147,268271.8889,313274.0318,684064,3616,1903110,634370,57610.14414,700884,600194,2414447,482889.4,275396.8015,688544,4037,0,0,0,0,128,132,1.656694059,2.485041088,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64068-443-6,192.168.0.12,64068,192.168.0.15,443,6,6/12/2019 9:25,9533350,4,5,0,0,0,0,0,0,0,0,0,0,0,0.944054294,1191668.75,2766090.731,8009735,1857,9028807,3009602.333,4330242.166,8009735,508052,9533350,2383337.5,4096341.341,8517457,1857,0,0,0,0,128,112,0.419579686,0.524474608,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1521451,0,1521451,1521451,8009735,0,8009735,8009735,ModifiedHuLK
192.168.0.12-192.168.0.15-49326-443-6,192.168.0.12,49326,192.168.0.15,443,6,6/12/2019 9:26,2350422,4,6,0,0,0,0,0,0,0,0,0,0,0,4.254555139,261158,305569.3194,603612,2574,1798198,599399.3333,8939.822165,607137,589613,2350422,470084.4,261140.1913,609136,4762,0,0,0,0,128,132,1.701822056,2.552733084,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-54920-443-6,192.168.0.12,54920,192.168.0.15,443,6,6/12/2019 9:22,9822893,4,5,0,0,0,0,0,0,0,0,0,0,0,0.916227022,1227861.625,2825485.02,8189300,1649,9288602,3096200.667,4410917.767,8189300,511573,9822893,2455723.25,4170870.783,8699425,1649,0,0,0,0,128,112,0.40721201,0.509015012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1630853,0,1630853,1630853,8189300,0,8189300,8189300,ModifiedHuLK
192.168.0.12-192.168.0.15-51773-443-6,192.168.0.12,51773,192.168.0.15,443,6,6/12/2019 9:21,3548918,4,5,0,0,0,0,0,0,0,0,0,0,0,2.535984207,443614.75,681490.6973,2013131,2271,3037968,1012656,866469.109,2013131,504932,3548918,887229.5,1115760.097,2521658,2898,0,0,0,0,128,112,1.127104092,1.408880115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64661-443-6,192.168.0.12,64661,192.168.0.15,443,6,6/12/2019 9:20,3652099,4,5,0,0,0,0,0,0,0,0,0,0,0,2.464336263,456512.375,680146.2776,2002860,3078,3107932,1035977.333,838471.8196,2002860,509080,3652099,913024.75,1116907.924,2541983,4213,0,0,0,0,128,112,1.095260561,1.369075701,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-60144-443-6,192.168.0.12,60144,192.168.0.15,443,6,6/12/2019 9:24,2842882,4,5,0,0,0,0,0,0,0,0,0,0,0,3.165801465,355360.25,420663.764,1129638,1505,1708999,569666.3333,51859.22376,609087,510919,2842882,710720.5,283550.7081,1131143,511228,0,0,0,0,128,112,1.407022873,1.758778592,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-50879-443-6,192.168.0.12,50879,192.168.0.15,443,6,6/12/2019 9:21,3741189,4,5,0,0,0,0,0,0,0,0,0,0,0,2.405652321,467648.625,710379.5313,2095848,1110,3205441,1068480.333,890968.8469,2095848,507762,3741189,935297.25,1161698.187,2632507,1110,0,0,0,0,128,112,1.069178809,1.336473511,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-51499-443-6,192.168.0.12,51499,192.168.0.15,443,6,6/12/2019 9:21,2839521,4,5,0,0,0,0,0,0,0,0,0,0,0,3.169548667,354940.125,418564.1018,1123550,2080,1711979,570659.6667,55149.79127,604761,507033,2839521,709880.25,280709.4009,1125630,508465,0,0,0,0,128,112,1.408688296,1.76086037,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-65189-443-6,192.168.0.12,65189,192.168.0.15,443,6,6/12/2019 9:25,9805109,4,5,0,0,0,0,0,0,0,0,0,0,0,0.917888827,1225638.625,2790026.68,8096028,2271,9195777,3065259,4356952.191,8096028,510443,9805109,2451277.25,4114122.87,8608238,4298,0,0,0,0,128,112,0.40795059,0.509938237,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1705043,0,1705043,1705043,8096028,0,8096028,8096028,ModifiedHuLK
192.168.0.12-192.168.0.15-50470-443-6,192.168.0.12,50470,192.168.0.15,443,6,6/12/2019 9:21,14950828,4,3,0,0,0,0,0,0,0,0,0,0,0,0.468201494,2491804.667,3188081.002,8196478,3066,1.43E+07,4766605,3122219.244,8196478,2089779,1.50E+07,7475414,1.06E+07,1.49E+07,3160,0,0,0,0,128,72,0.267543711,0.200657783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,6751284,0,6751284,6751284,8196478,0,8196478,8196478,ModifiedHuLK
192.168.0.12-192.168.0.15-63266-443-6,192.168.0.12,63266,192.168.0.15,443,6,6/12/2019 9:25,3745123,4,5,0,0,0,0,0,0,0,0,0,0,0,2.403125345,468140.375,683704.6537,2007766,1653,3212345,1070781.667,811534.6093,2007766,590727,3745123,936280.75,1106728.873,2541287,1653,0,0,0,0,128,112,1.068055709,1.335069636,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-54394-443-6,192.168.0.12,54394,192.168.0.15,443,6,6/12/2019 9:22,2852880,4,5,0,0,0,0,0,0,0,0,0,0,0,3.154706823,356610,408116.1181,1047590,2288,1800187,600062.3333,95592.86131,699644,509033,2852880,713220,237586.0856,1049878,510342,0,0,0,0,128,112,1.402091921,1.752614901,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-57393-443-6,192.168.0.12,57393,192.168.0.15,443,6,6/12/2019 9:23,5536835,4,4,0,0,0,0,0,0,0,0,0,0,0,1.444868774,790976.4286,1439581.963,4004582,1143,5024570,1674856.667,2017602.284,4004582,508024,5031046,1677015.333,2473208.359,4517638,1936,0,0,0,0,128,92,0.722434387,0.722434387,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-65214-443-6,192.168.0.12,65214,192.168.0.15,443,6,6/12/2019 9:21,10285316,4,3,0,0,0,0,0,0,0,0,0,0,0,0.680581909,1714219.333,3116696.567,8013949,2495,9111515,3037171.667,4310207.442,8013949,508117,1684413,842206.5,474013.9805,1177385,507028,0,0,0,0,128,72,0.388903948,0.291677961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,2271367,0,2271367,2271367,8013949,0,8013949,8013949,ModifiedHuLK
192.168.0.12-192.168.0.15-55448-443-6,192.168.0.12,55448,192.168.0.15,443,6,6/12/2019 9:22,2378602,4,6,0,0,0,0,0,0,0,0,0,0,0,4.204150169,264289.1111,308902.2141,696386,2498,1810076,603358.6667,94564.24865,700032,511055,2378602,475720.4,274564.1067,716397,3497,0,0,0,0,128,132,1.681660068,2.522490101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-55540-443-6,192.168.0.12,55540,192.168.0.15,443,6,6/12/2019 9:22,5667425,4,5,0,0,0,0,0,0,0,0,0,0,0,1.588022779,708428.125,1359792.497,4006653,3095,5099713,1699904.333,1998135.786,4006653,504942,5667425,1416856.25,2132642.313,4593388,3095,0,0,0,0,128,112,0.705787902,0.882234877,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-59464-443-6,192.168.0.12,59464,192.168.0.15,443,6,6/12/2019 9:24,9619074,4,5,0,0,0,0,0,0,0,0,0,0,0,0.935640998,1202384.25,2795923.43,8095015,4182,9108175,3036058.333,4381185.28,8095015,504986,9619074,2404768.5,4139013.96,8603161,4424,0,0,0,0,128,112,0.415840444,0.519800555,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1519877,0,1519877,1519877,8095015,0,8095015,8095015,ModifiedHuLK
